Name,Category,US,RU
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Support_LowerBody01_XP2_ABU,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Support_LowerBody01_XP2_ATACS,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Support_LowerBody01_XP2_DsrtTiger,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Support_LowerBody01_XP2_NWU,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Assault_UpperBody01,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Assault_UpperBody01_Desert02,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Assault_UpperBody01_DrPepper,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Assault_UpperBody01_ExpForce,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Assault_UpperBody01_Green,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Assault_UpperBody01_Jungle,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Assault_UpperBody01_Navy,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Assault_UpperBody01_Ninja,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Assault_UpperBody01_Para,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Assault_UpperBody01_Ranger,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Assault_UpperBody01_Specact,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Assault_UpperBody01_Urban,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Assault_UpperBody01_Veteran,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Assault_UpperBody01_Wood01,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Assault_UpperBody01_XP2_ABU,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Assault_UpperBody01_XP2_ATACS,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Assault_UpperBody01_XP2_DsrtTiger,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Assault_UpperBody01_XP2_NWU,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Assault_UpperBody_XP4,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Engi_UpperBody01,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Engi_UpperBody01_DrPepper,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Engi_UpperBody01_ExpForce,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Engi_UpperBody01_Green,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Engi_UpperBody01_Jungle,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Engi_UpperBody01_Navy,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Engi_UpperBody01_Ninja,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Engi_UpperBody01_Para,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Engi_UpperBody01_Ranger,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Engi_UpperBody01_Specact,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Engi_UpperBody01_Urban,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Engi_UpperBody01_Veteran,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Engi_UpperBody01_Wood01,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Engi_UpperBody01_XP2_ABU,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Engi_UpperBody01_XP2_ATACS,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Engi_UpperBody01_XP2_DsrtTiger,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Engi_UpperBody01_XP2_NWU,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Engi_UpperBody01_XP4,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Engi_UpperBody_Desert02,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Recon_UpperBody01,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Recon_UpperBody01_Desert02a,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Recon_UpperBody01_DrPepper,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Recon_UpperBody01_ExpForce,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Recon_UpperBody01_Green,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Recon_UpperBody01_Jungle,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Recon_UpperBody01_Navy,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Recon_UpperBody01_Ninja,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Recon_UpperBody01_Para,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Recon_UpperBody01_Ranger,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Recon_UpperBody01_Specact,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Recon_UpperBody01_Urban,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Recon_UpperBody01_Veteran,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Recon_UpperBody01_Wood01,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Recon_UpperBody01_XP2_ABU,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Recon_UpperBody01_XP2_ATACS,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Recon_UpperBody01_XP2_DsrtTiger,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Recon_UpperBody01_XP2_NWU,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Recon_UpperBody_XP4,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Support_UpperBody01,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Support_UpperBody01_Desert02,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Support_UpperBody01_DrPepper,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Support_UpperBody01_ExpForce,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Support_UpperBody01_Green,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Support_UpperBody01_Jungle,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Support_UpperBody01_Navy,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Support_UpperBody01_Ninja,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Support_UpperBody01_Para,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Support_UpperBody01_Ranger,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Support_UpperBody01_Specact,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Support_UpperBody01_Urban,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Support_UpperBody01_Veteran,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Support_UpperBody01_Wood01,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Support_UpperBody01_XP2_ABU,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Support_UpperBody01_XP2_ATACS,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Support_UpperBody01_XP2_DsrtTiger,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Support_UpperBody01_XP2_NWU,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/UpperBodyMP_US_Support_UpperBody_XP4,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Assault_Appearance01,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Assault_Appearance01_XP4,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Assault_Appearance_Desert02,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Assault_Appearance_DrPepper,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Assault_Appearance_ExpForce,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Assault_Appearance_Green,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Assault_Appearance_Jungle,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Assault_Appearance_Navy,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Assault_Appearance_Ninja,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Assault_Appearance_Para,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Assault_Appearance_Ranger,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Assault_Appearance_Specact,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Assault_Appearance_Urban,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Assault_Appearance_Veteran,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Assault_Appearance_Wood01,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Assault_Appearance_XP2_ABU,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Assault_Appearance_XP2_ATACS,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Assault_Appearance_XP2_DsrtTiger,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Assault_Appearance_XP2_NWU,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Engi_Appearance01,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Engi_Appearance01_XP4,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Engi_Appearance_Desert02,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Engi_Appearance_DrPepper,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Engi_Appearance_ExpForce,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Engi_Appearance_Green,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Engi_Appearance_Jungle,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Engi_Appearance_Navy,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Engi_Appearance_Ninja,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Engi_Appearance_Para,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Engi_Appearance_Ranger,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Engi_Appearance_Specact,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Engi_Appearance_Urban,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Engi_Appearance_Veteran,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Engi_Appearance_Wood01,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Engi_Appearance_XP2_ABU,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Engi_Appearance_XP2_ATACS,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Engi_Appearance_XP2_DsrtTiger,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Engi_Appearance_XP2_NWU,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Recon_Appearance01,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Recon_Appearance01_XP4,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Recon_Appearance_Desert02,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Recon_Appearance_DrPepper,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Recon_Appearance_ExpForce,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Recon_Appearance_Green,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Recon_Appearance_Jungle,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Recon_Appearance_Navy,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Recon_Appearance_Ninja,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Recon_Appearance_Para,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Recon_Appearance_Ranger,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Recon_Appearance_Specact,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Recon_Appearance_Urban,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Recon_Appearance_Veteran,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Recon_Appearance_Wood01,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Recon_Appearance_XP2_ABU,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Recon_Appearance_XP2_ATACS,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Recon_Appearance_XP2_DsrtTiger,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Recon_Appearance_XP2_NWU,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Support_Appearance01,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Support_Appearance01_XP4,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Support_Appearance_Desert02,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Support_Appearance_DrPepper,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Support_Appearance_ExpForce,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Support_Appearance_Green,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Support_Appearance_Jungle,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Support_Appearance_Navy,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Support_Appearance_Ninja,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Support_Appearance_Para,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Support_Appearance_Ranger,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Support_Appearance_Specact,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Support_Appearance_Urban,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Support_Appearance_Veteran,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Support_Appearance_Wood01,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Support_Appearance_XP2_ABU,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Support_Appearance_XP2_ATACS,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Support_Appearance_XP2_DsrtTiger,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/MP_US_Support_Appearance_XP2_NWU,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Assault_Headgear_XP4,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Assault_Helmet01,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Assault_Helmet01_Desert02,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Assault_Helmet01_DrPepper,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Assault_Helmet01_ExpForce,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Assault_Helmet01_Green,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Assault_Helmet01_Jungle,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Assault_Helmet01_Navy,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Assault_Helmet01_Ninja,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Assault_Helmet01_Para,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Assault_Helmet01_Ranger,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Assault_Helmet01_Specact,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Assault_Helmet01_Urban,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Assault_Helmet01_Veteran,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Assault_Helmet01_Wood01,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Engi_Headgear_XP4,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Engi_Helmet01,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Engi_Helmet01_Desert02,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Engi_Helmet01_DrPepper,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Engi_Helmet01_ExpForce,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Engi_Helmet01_Green,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Engi_Helmet01_Jungle,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Engi_Helmet01_Navy,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Engi_Helmet01_Ninja,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Engi_Helmet01_Para,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Engi_Helmet01_Ranger,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Engi_Helmet01_Specact,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Engi_Helmet01_Urban,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Engi_Helmet01_Veteran,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Engi_Helmet01_Wood01,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Engi_Helmet01_XP2_Berkut,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Recon_Headgear_XP4,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Recon_Helmet01,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Recon_Helmet01_Desert02,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Recon_Helmet01_DrPepper,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Recon_Helmet01_ExpForce,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Recon_Helmet01_Green,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Recon_Helmet01_Jungle,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Recon_Helmet01_Navy,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Recon_Helmet01_Ninja,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Recon_Helmet01_Para,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Recon_Helmet01_Ranger,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Recon_Helmet01_Specact,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Recon_Helmet01_Urban,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Recon_Helmet01_Veteran,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Recon_Helmet01_Wood01,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Recon_Helmet01_XP2_Berkut,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Recon_Helmet01_XP2_Digiflora,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Recon_Helmet01_XP2_Kamysh,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Recon_Helmet01_XP2_Partizan,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Support_Headgear_XP4,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Support_Helmet01,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Support_Helmet01_Desert02,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Support_Helmet01_DrPepper,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Support_Helmet01_ExpForce,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Support_Helmet01_Green,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Support_Helmet01_Jungle,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Support_Helmet01_Navy,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Support_Helmet01_Ninja,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Support_Helmet01_Para,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Support_Helmet01_Ranger,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Support_Helmet01_Specact,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Support_Helmet01_Urban,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Support_Helmet01_Veteran,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Support_Helmet01_Wood01,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/HeadgearMP_RU_Support_Helmet01_XP2_Partizan,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBodyMP_RU_Assault_LowerBody01,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBodyMP_RU_Assault_LowerBody01_Desert02,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBodyMP_RU_Assault_LowerBody01_DrPepper,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBodyMP_RU_Assault_LowerBody01_ExpForce,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBodyMP_RU_Assault_LowerBody01_Green,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBodyMP_RU_Assault_LowerBody01_Jungle,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBodyMP_RU_Assault_LowerBody01_Navy,Unlocks,0,1
